# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 23 17:39:53 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=2.28, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 8.19000 0.5997494459 2.3209514618    0.599 -1.153  3.5958  4.704    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.1e-15      0.00 7.110e-01 2.743e-01 2.652e-03 7.155e-04 6.490e-03 -1.000 1.466e-02 7.652 9.699 11.175 8.521
0.01471 0.00000 8.19000 0.6000000238 2.3211214542    0.600 -1.152  3.5959  4.704    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.11e-15      0.00 7.110e-01 2.743e-01 2.652e-03 7.155e-04 6.490e-03 -1.000 1.466e-02 7.650 9.697 11.172 8.519
0.01471 0.00000 8.19000 0.6499999762 2.3520355225    0.650 -0.994  3.6223  4.686    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.18e-15      0.00 7.110e-01 2.742e-01 2.652e-03 7.155e-04 6.489e-03 -1.000 1.476e-02 7.255 9.215 10.547 8.086
0.01471 0.00000 8.19000 0.7000000477 2.3779268265    0.700 -0.842  3.6494  4.675    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-14      0.00 7.111e-01 2.741e-01 2.651e-03 7.153e-04 6.488e-03 -1.000 1.475e-02 6.874 8.746 9.934 7.671
0.01471 0.00000 8.19000 0.7284247875 2.3908371925    0.729 -0.758  3.6647  4.669    0  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-14      0.00 7.112e-01 2.741e-01 2.630e-03 7.146e-04 6.486e-03 -1.000 1.472e-02 6.665 8.492 9.610 7.446
0.01471 0.00000 8.19000 0.7500000000 2.3998889923    0.750 -0.697  3.6755  4.664    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-14      0.00 7.112e-01 2.741e-01 2.615e-03 7.142e-04 6.487e-03 -1.000 1.476e-02 6.513 8.312 9.388 7.285
0.01471 0.00000 8.19000 0.7573891282 2.4028530121    0.757 -0.678  3.6785  4.661    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-14      0.00 7.112e-01 2.740e-01 2.615e-03 7.142e-04 6.487e-03 -1.000 1.476e-02 6.464 8.257 9.321 7.234
0.01471 0.00000 8.19000 0.8000000119 2.4187245369    0.800 -0.569  3.6954  4.643    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-14      0.00 7.112e-01 2.740e-01 2.615e-03 7.141e-04 6.486e-03 -1.000 1.476e-02 6.191 7.952 8.960 6.956
0.01471 0.00000 8.19000 0.8500000238 2.4350347519    0.850 -0.447  3.7141  4.622    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-14      0.00 7.114e-01 2.740e-01 2.614e-03 7.139e-04 6.485e-03 -1.000 1.468e-02 5.887 7.623 8.576 6.653
0.01471 0.00000 8.19000 0.8999999762 2.4492788315    0.899 -0.332  3.7311  4.601    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.09e-14      0.00 7.114e-01 2.739e-01 2.613e-03 7.137e-04 6.482e-03 -1.000 1.474e-02 5.600 7.322 8.232 6.375
