# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 23 17:19:40 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=2.28, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0060543 -0.40000 8.19000 0.7015650868 2.3786690235    0.702 -0.682  3.6925  4.688    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-14      0.00 7.353e-01 2.586e-01 1.087e-03 2.935e-04 2.662e-03 -1.000 6.063e-03 6.474 8.256 9.257 7.260
0.0060543 -0.40000 8.19000 0.7179713845 2.3862259388    0.718 -0.634  3.7003  4.681    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-14      0.00 7.353e-01 2.586e-01 1.082e-03 2.934e-04 2.662e-03 -1.000 6.063e-03 6.354 8.126 9.103 7.141
0.0060543 -0.40000 8.19000 0.7514939904 2.4004936218    0.751 -0.541  3.7165  4.673    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-14      0.00 7.354e-01 2.585e-01 1.073e-03 2.931e-04 2.662e-03 -1.000 6.058e-03 6.122 7.878 8.812 6.916
0.0060543 -0.40000 8.19000 0.8014228344 2.4192211628    0.801 -0.411  3.7366  4.651    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-14      0.00 7.355e-01 2.584e-01 1.073e-03 2.930e-04 2.661e-03 -1.000 6.045e-03 5.798 7.545 8.429 6.610
0.0060543 -0.40000 8.19000 0.8780875802 2.4432659149    0.878 -0.223  3.7626  4.607    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-14      0.00 7.361e-01 2.578e-01 1.070e-03 2.924e-04 2.656e-03 -1.000 6.063e-03 5.328 7.084 7.908 6.182
0.0060543 -0.40000 8.19000 0.8877336383 2.4459547997    0.887 -0.203  3.7657  4.604    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-14      0.00 7.360e-01 2.579e-01 1.071e-03 2.925e-04 2.657e-03 -1.000 6.061e-03 5.277 7.035 7.852 6.137
0.0060543 -0.40000 8.19000 0.9012805223 2.4496197701    0.901 -0.173  3.7699  4.598    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.46e-14      0.00 7.359e-01 2.581e-01 1.071e-03 2.926e-04 2.658e-03 -1.000 6.062e-03 5.204 6.965 7.773 6.073
0.0060543 -0.40000 8.19000 0.9113834500 2.4522714615    0.911 -0.149  3.7725  4.589    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-14      0.00 7.361e-01 2.579e-01 1.071e-03 2.924e-04 2.656e-03 -1.000 6.062e-03 5.144 6.908 7.710 6.019
0.0060543 -0.40000 8.19000 0.9192654490 2.4542937279    0.919 -0.130  3.7746  4.582    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-14      0.00 7.363e-01 2.576e-01 1.070e-03 2.922e-04 2.654e-03 -1.000 6.063e-03 5.095 6.862 7.660 5.976
0.0060543 -0.40000 8.19000 0.9362795949 2.4585261345    0.936 -0.095  3.7792  4.572    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -5.4e-14      0.00 7.363e-01 2.576e-01 1.070e-03 2.922e-04 2.655e-03 -1.000 6.053e-03 5.006 6.778 7.565 5.898
0.0060543 -0.40000 8.19000 0.9512093663 2.4620966911    0.951 -0.064  3.7831  4.564    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.81e-14      0.00 7.363e-01 2.577e-01 1.071e-03 2.923e-04 2.655e-03 -1.000 6.039e-03 4.929 6.706 7.484 5.831
0.0060543 -0.40000 8.19000 1.0011382103 2.4731535912    1.001  0.042  3.7950  4.529    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.51e-14      0.00 7.369e-01 2.571e-01 1.068e-03 2.916e-04 2.649e-03 -1.000 6.001e-03 4.665 6.458 7.210 5.599
0.0060543 -0.40000 8.19000 1.0510671139 2.4830110073    1.051  0.145  3.8059  4.490    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.01e-14      0.00 7.371e-01 2.569e-01 1.067e-03 2.916e-04 2.649e-03 -1.000 6.058e-03 4.408 6.216 6.946 5.373
0.0060543 -0.40000 8.19000 1.0669044256 2.4859170914    1.066  0.175  3.8093  4.480    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.46e-14      0.00 7.371e-01 2.569e-01 1.068e-03 2.916e-04 2.649e-03 -1.000 6.043e-03 4.331 6.144 6.867 5.305
0.0060543 -0.40000 8.19000 1.1009960175 2.4918475151    1.100  0.240  3.8163  4.457    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 7.371e-01 2.569e-01 1.068e-03 2.917e-04 2.650e-03 -1.000 6.001e-03 4.171 5.994 6.702 5.164
0.0060543 -0.40000 8.19000 1.1509248018 2.4998080730    1.150  0.331  3.8267  4.427    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.372e-01 2.568e-01 1.068e-03 2.916e-04 2.649e-03 -1.000 6.000e-03 3.943 5.779 6.467 4.964
0.0060543 -0.40000 8.19000 1.2008537054 2.5070123672    1.200  0.416  3.8370  4.401    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.371e-01 2.569e-01 1.068e-03 2.916e-04 2.649e-03 -1.000 5.996e-03 3.729 5.580 6.247 4.779
